"DateTime","FSC-Gain","SSC-Gain","SSC-B-Gain","V1-Gain","V2-Gain","V3-Gain","V4-Gain","V5-Gain","V6-Gain","V7-Gain","V8-Gain","V9-Gain","V10-Gain","V11-Gain","V12-Gain","V13-Gain","V14-Gain","V15-Gain","V16-Gain","B1-Gain","B2-Gain","B3-Gain","B4-Gain","B5-Gain","B6-Gain","B7-Gain","B8-Gain","B9-Gain","B10-Gain","B11-Gain","B12-Gain","B13-Gain","B14-Gain","R1-Gain","R2-Gain","R3-Gain","R4-Gain","R5-Gain","R6-Gain","R7-Gain","R8-Gain","Flag-FSC-Gain","Flag-SSC-Gain","Flag-SSC-B-Gain","Flag-V1-Gain","Flag-V2-Gain","Flag-V3-Gain","Flag-V4-Gain","Flag-V5-Gain","Flag-V6-Gain","Flag-V7-Gain","Flag-V8-Gain","Flag-V9-Gain","Flag-V10-Gain","Flag-V11-Gain","Flag-V12-Gain","Flag-V13-Gain","Flag-V14-Gain","Flag-V15-Gain","Flag-V16-Gain","Flag-B1-Gain","Flag-B2-Gain","Flag-B3-Gain","Flag-B4-Gain","Flag-B5-Gain","Flag-B6-Gain","Flag-B7-Gain","Flag-B8-Gain","Flag-B9-Gain","Flag-B10-Gain","Flag-B11-Gain","Flag-B12-Gain","Flag-B13-Gain","Flag-B14-Gain","Flag-R1-Gain","Flag-R2-Gain","Flag-R3-Gain","Flag-R4-Gain","Flag-R5-Gain","Flag-R6-Gain","Flag-R7-Gain","Flag-R8-Gain","FSC-% rCV","SSC-% rCV","SSC-B-% rCV","V1-% rCV","V2-% rCV","V3-% rCV","V4-% rCV","V5-% rCV","V6-% rCV","V7-% rCV","V8-% rCV","V9-% rCV","V10-% rCV","V11-% rCV","V12-% rCV","V13-% rCV","V14-% rCV","V15-% rCV","V16-% rCV","B1-% rCV","B2-% rCV","B3-% rCV","B4-% rCV","B5-% rCV","B6-% rCV","B7-% rCV","B8-% rCV","B9-% rCV","B10-% rCV","B11-% rCV","B12-% rCV","B13-% rCV","B14-% rCV","R1-% rCV","R2-% rCV","R3-% rCV","R4-% rCV","R5-% rCV","R6-% rCV","R7-% rCV","R8-% rCV","Flag-FSC-% rCV","Flag-SSC-% rCV","Flag-SSC-B-% rCV","Flag-V1-% rCV","Flag-V2-% rCV","Flag-V3-% rCV","Flag-V4-% rCV","Flag-V5-% rCV","Flag-V6-% rCV","Flag-V7-% rCV","Flag-V8-% rCV","Flag-V9-% rCV","Flag-V10-% rCV","Flag-V11-% rCV","Flag-V12-% rCV","Flag-V13-% rCV","Flag-V14-% rCV","Flag-V15-% rCV","Flag-V16-% rCV","Flag-B1-% rCV","Flag-B2-% rCV","Flag-B3-% rCV","Flag-B4-% rCV","Flag-B5-% rCV","Flag-B6-% rCV","Flag-B7-% rCV","Flag-B8-% rCV","Flag-B9-% rCV","Flag-B10-% rCV","Flag-B11-% rCV","Flag-B12-% rCV","Flag-B13-% rCV","Flag-B14-% rCV","Flag-R1-% rCV","Flag-R2-% rCV","Flag-R3-% rCV","Flag-R4-% rCV","Flag-R5-% rCV","Flag-R6-% rCV","Flag-R7-% rCV","Flag-R8-% rCV","Violet-Laser Delay","Blue-Laser Delay","Red-Laser Delay","Flag-Violet-Laser Delay","Flag-Blue-Laser Delay","Flag-Red-Laser Delay","Violet-Area Scaling Factor","Blue-Area Scaling Factor","Red-Area Scaling Factor","Flag-Violet-Area Scaling Factor","Flag-Blue-Area Scaling Factor","Flag-Red-Area Scaling Factor","Violet-Laser Power","Blue-Laser Power","Red-Laser Power","Flag-Violet-Laser Power","Flag-Blue-Laser Power","Flag-Red-Laser Power","FSCAreaScalingFactor","Flag-FSCAreaScalingFactor","FlowRate","Flag-FlowRate","Temperature","Flag-Temperature"
2025-09-14 20:31:00,457,12,93,199,308,276,162,168,175,230,288,240,284,233,184,193,254,330,416,796,443,412,536,335,296,583,590,714,548,324,590,645,819,552,396,501,467,331,285,682,566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.099024,4.0631,4.086344,1.676013,1.499326,1.521922,1.552043,1.671905,1.640438,1.713138,1.917533,1.923914,1.706047,2.088856,2.180998,2.453801,2.421417,2.551103,3.540753,3.834643,3.750326,3.89123,3.627064,3.682587,3.474388,3.446301,3.285858,3.634685,3.865619,3.938283,4.011119,4.236127,5.006278,7.38583,7.418648,7.872101,8.513041,8.582642,8.676653,9.083838,9.346139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-27.2,0,26.025,FALSE,FALSE,FALSE,1.182485,1.017364,1.197521,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.03844,FALSE,7.46,FALSE,32.62,FALSE
2025-09-14 20:21:29,457,12,96,203,313,280,162,171,175,232,289,244,286,233,184,196,259,338,424,845,466,430,571,352,307,634,639,785,592,345,651,713,906,579,414,520,483,349,296,713,581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.164741,4.060252,4.313722,1.672471,1.516757,1.549503,1.579186,1.700656,1.652048,1.743296,1.931223,1.98145,1.774584,2.110054,2.177418,2.480902,2.445369,2.545198,3.531514,4.073386,4.024188,4.08517,3.81906,3.959477,3.748208,3.697308,3.520458,3.830553,4.07926,4.074144,4.258162,4.487473,5.170618,8.048233,8.094222,8.533819,9.063489,9.122821,9.24243,9.752275,10.14014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-27.05,0,25.825,FALSE,FALSE,FALSE,1.185447,0.9994048,1.199072,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.011932,FALSE,7.64,FALSE,33.5,FALSE
2025-09-14 19:55:07,489,12,106,213,335,295,171,179,184,245,308,258,306,249,198,211,283,376,476,1066,572,531,716,424,369,802,810,1002,749,426,854,941,1235,679,490,616,570,411,344,882,681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.079998,4.032814,3.615664,1.680413,1.542339,1.517283,1.552287,1.721967,1.669256,1.741981,1.962674,1.959222,1.774528,2.133128,2.188581,2.476019,2.459778,2.559096,3.494122,3.941234,3.790344,3.886339,3.708139,3.697672,3.554794,3.56951,3.457153,3.615565,3.910298,4.101004,4.403117,4.314803,5.150678,8.594072,8.723594,9.023296,9.531187,9.661258,9.761919,10.35642,10.75579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-27.2,0,25.8,FALSE,FALSE,FALSE,1.176331,0.9296049,1.184804,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0.926181,FALSE,6.66,FALSE,36.25,FALSE
2025-09-14 12:13:06,359,12,89,202,315,277,164,171,177,229,284,235,274,220,175,192,255,339,518,666,380,342,436,274,240,474,477,582,464,280,503,569,833,401,289,389,370,271,228,569,591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.241486,4.3592,1.964221,1.618155,1.092486,1.486188,1.435628,1.414276,1.244348,1.523413,1.72456,1.580695,1.476657,1.580682,2.277234,3.756683,3.886228,4.815941,8.648615,2.296406,2.095992,2.314083,1.853946,2.024998,1.884187,1.553787,1.765193,2.744209,3.634629,3.725569,4.149763,5.014817,8.255808,2.89536,2.724718,3.888455,4.879108,4.901605,5.002907,6.232242,9.597072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.9,0,26.925,FALSE,FALSE,FALSE,1.176853,1.075675,1.20101,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.159194,FALSE,10.18,FALSE,24.5,FALSE
2025-09-14 11:54:43,359,12,93,203,315,278,164,170,177,227,278,231,275,217,178,203,272,370,620,676,382,339,431,273,243,475,481,620,502,302,548,632,1011,395,286,406,400,293,246,633,718,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.969806,4.338213,2.75658,1.618323,1.04806,1.474364,1.392882,1.356565,1.191871,1.453624,1.674576,1.612496,1.707417,1.751817,2.794472,4.580859,4.672278,5.582887,7.923519,2.326559,2.137027,2.314918,2.147218,2.075537,2.013504,1.679739,1.949153,3.116456,4.041493,4.006292,4.450127,5.369969,7.287578,3.157266,3.061038,4.579048,5.681747,5.605112,5.672271,6.767696,8.569237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.65,0,26.95,FALSE,FALSE,FALSE,1.171068,1.053252,1.199533,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.139671,FALSE,10.66,FALSE,23.25,FALSE
2025-09-14 11:51:17,359,12,94,205,317,281,164,171,175,225,273,228,274,217,179,211,282,388,671,678,382,334,429,272,241,477,484,629,513,313,568,665,1078,400,286,420,418,306,257,669,782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.168592,4.339945,2.945132,1.649339,1.044813,1.476015,1.382403,1.33922,1.162897,1.407531,1.61998,1.595072,1.748757,1.813723,2.897366,4.583322,4.618578,5.491568,7.558949,2.34053,2.095257,2.279613,2.101253,2.07575,2.055343,1.743188,2.020651,3.137979,3.985427,3.920932,4.25676,5.227437,6.915699,3.217762,3.119648,4.494085,5.503701,5.384745,5.471787,6.538401,8.155416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.825,0,27.15,FALSE,FALSE,FALSE,1.170416,1.049639,1.198676,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.136425,FALSE,10.63,FALSE,23,FALSE
2025-09-13 11:13:08,359,12,90,204,315,280,164,172,177,231,282,234,277,222,178,197,262,351,548,681,383,341,439,274,241,474,480,594,476,287,519,591,881,412,294,394,378,282,236,595,636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.506166,4.367619,2.169935,1.743944,1.158905,1.557266,1.483877,1.424248,1.238369,1.448292,1.645738,1.683159,1.723903,1.696291,2.639764,4.304773,4.387268,5.35235,8.764396,2.27601,2.037679,2.203413,1.934587,1.944269,1.872075,1.518796,1.76798,2.977386,3.922176,3.913638,4.348133,5.350999,8.17467,3.202432,2.897976,4.361246,5.465818,5.409283,5.525112,6.812093,9.681932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.675,0,26.725,FALSE,FALSE,FALSE,1.179265,1.070658,1.203744,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.155699,FALSE,11.59,FALSE,24.25,FALSE
2025-09-13 11:01:22,359,12,94,205,316,280,164,170,176,227,276,227,270,218,178,208,278,382,656,682,382,338,432,270,240,476,483,617,504,308,561,652,1052,419,291,413,412,302,255,660,764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.418049,4.37348,2.974089,1.749116,1.09575,1.56038,1.459159,1.3814,1.141644,1.389838,1.545403,1.799089,1.950493,1.802042,2.94881,4.718267,4.707625,5.63081,8.302799,2.322629,2.078145,2.24662,2.074831,2.122244,2.139277,1.716359,1.985503,3.256984,4.197421,4.09122,4.42496,5.60136,7.758919,3.728695,3.340647,4.696465,5.776687,5.66702,5.837314,7.043443,9.18769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.7,0,26.975,FALSE,FALSE,FALSE,1.174683,1.051797,1.201342,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.137539,FALSE,12.59,FALSE,23.12,FALSE
2025-09-12 09:43:02,359,12,87,201,313,276,163,170,176,230,281,234,276,222,178,198,264,349,555,658,374,337,432,271,240,470,474,586,469,282,511,582,880,406,288,399,380,282,236,606,644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.033755,4.265941,1.854106,1.549971,1.098198,1.453692,1.432535,1.434557,1.327094,1.578946,1.856972,1.561505,1.406904,1.570665,2.461246,4.797328,4.994773,6.021771,11.05875,2.301848,2.176965,2.438348,2.026619,2.063614,1.873692,1.553996,1.643842,2.938586,4.186377,4.391074,4.789052,6.141737,10.62317,2.691489,2.615547,4.612656,6.049108,5.977444,6.050657,7.666049,12.55063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,-26.825,0,26.725,FALSE,FALSE,FALSE,1.178998,1.081169,1.202029,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.164069,FALSE,10.66,FALSE,25,FALSE
2025-09-11 09:36:40,359,12,87,202,315,281,165,174,180,237,294,238,276,233,179,181,239,301,326,678,385,354,456,279,242,488,488,574,438,260,462,496,531,494,333,378,340,254,211,488,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.544508,4.3935,2.014964,1.958251,1.435173,1.749716,1.749902,1.745995,1.514972,1.797774,1.930644,2.081315,1.835148,2.060235,2.281103,2.249726,2.208927,2.243642,3.318484,2.469953,2.358278,2.424103,1.488374,2.24835,2.113225,1.779948,1.865039,2.156829,2.210714,1.862844,2.077131,2.174354,3.422334,3.353236,3.119533,3.087788,3.213531,3.210108,3.247648,3.427527,4.755291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-26.875,0,26.675,FALSE,FALSE,FALSE,1.179999,1.088498,1.204356,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.163727,FALSE,11.5,FALSE,25.25,FALSE
2025-09-10 08:31:55,359,12,89,203,314,280,166,173,180,235,292,237,276,225,175,182,240,312,398,690,389,353,457,284,247,484,489,579,443,266,477,521,649,433,301,370,340,253,211,504,437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.833626,4.423487,2.576301,1.766026,1.153227,1.618541,1.573019,1.54213,1.302025,1.60114,1.685439,1.700062,1.439599,1.684311,1.865673,1.946744,1.911028,2.160595,5.542194,2.304145,2.094342,2.118203,1.528083,2.009315,1.926388,1.628413,1.748314,1.962008,2.221892,1.855745,2.107758,2.592354,5.466882,3.083823,2.881482,2.670018,2.872798,2.874128,2.852596,3.479979,6.81892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.975,0,27.125,FALSE,FALSE,FALSE,1.174464,1.072504,1.205009,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.155694,FALSE,12.73,FALSE,24,FALSE
2025-09-09 11:24:40,359,12,84,201,309,276,163,170,176,230,283,234,272,227,176,185,245,315,412,660,376,344,443,274,239,476,471,569,438,263,470,519,658,492,327,404,370,275,229,557,477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.995125,4.443916,2.683643,1.836067,1.414678,1.686485,1.630799,1.639844,1.455471,1.631845,1.742478,1.953871,1.729722,2.10533,2.174271,2.230837,2.18726,2.665904,8.716455,3.040937,2.97318,2.96052,2.273062,2.802601,2.695549,2.514637,2.408141,2.781233,2.849692,2.777697,3.027942,3.542352,8.573869,5.412741,5.388019,5.167889,5.172233,5.231124,5.261516,5.934413,11.41659,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-27.225,0,26.575,FALSE,FALSE,FALSE,1.184045,1.092496,1.201735,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.155596,FALSE,11.88,FALSE,28.38,FALSE
2025-09-08 08:41:06,359,12,90,204,319,282,166,174,180,238,293,235,276,230,176,180,238,303,358,699,398,360,463,285,249,499,496,578,446,267,478,514,594,478,319,372,339,252,208,494,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.528587,4.453195,2.835801,1.887365,1.387805,1.7117,1.685152,1.712248,1.43781,1.718378,1.852111,1.992028,1.744887,2.081999,2.260266,2.121573,2.124784,2.340636,7.097544,2.332207,2.172765,2.303696,1.665753,2.207678,2.103156,1.789224,1.855277,1.995453,2.178446,1.828982,2.153297,2.617112,6.849622,3.786705,3.488512,2.888326,2.864131,2.868937,2.838159,3.366442,8.216553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.75,0,26.875,FALSE,FALSE,FALSE,1.17491,1.070176,1.205942,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.145235,FALSE,11.93,FALSE,23.62,FALSE
2025-09-05 09:00:17,359,12,85,203,315,280,166,174,179,235,291,238,277,229,175,184,243,311,377,677,385,347,447,279,242,486,482,573,441,262,472,509,599,477,321,382,352,261,216,513,407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.735237,4.459212,2.383376,2.189907,1.705578,1.985694,1.919517,1.963612,1.687892,1.936731,2.137301,2.376945,2.148407,2.686093,2.760672,2.592302,2.55772,3.036693,9.690537,2.858986,2.768129,2.75516,1.942059,2.595063,2.408588,2.153143,2.179997,2.424217,2.683554,2.485825,2.818115,3.551302,9.425053,4.658203,4.492268,4.020042,4.225451,4.240409,4.302478,5.508337,12.15543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-27.025,0,26.775,FALSE,FALSE,FALSE,1.179881,1.089229,1.198332,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.164376,FALSE,12.51,FALSE,25.62,FALSE
